address,area,bedrooms,date,floors,price,title,road,ward,district,address_complete,road_cat,ward_cat,district_cat,price_converted,is_price_per_m2,price_per_m2
"Phố Phùng Chí Kiên, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",60,5,Hôm nay,6," 18,5 tỷ",HOA HẬU 6T THANG MÁY MẶT NGÕ ÔTÔ 15M RA MP PHÙNG CHÍ KIÊN CẦU GIẤY 60M2 MT 4M 18.5 TỶ,Phùng Chí Kiên,Nghĩa Tân,Cầu Giấy,1,641,144,4,18500.0,False,308.3333333333333
"Đường Đồng Cổ, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",50,6,Hôm nay,7," 14,5 tỷ",SIÊU PHẨM 7T THANG MÁY ĐẸP LONG LANH 1 NHÀ RA MP ĐỒNG CỔ TÂY HỒ Ô TÔ 50M2 MT 7M 14.5 TỶ,Đồng Cổ,Thụy Khuê,Tây Hồ,1,1119,258,25,14500.0,False,290.0
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",48,4,Hôm nay,5, 14 tỷ,BÁN NHÀ 5T SIÊU ĐẸP LÔ GÓC CÓ GARA Ô TÔ TRÁNH GẦN MP XUÂN ĐỈNH TỪ LIÊM DT 48M2 MT 6M 14 TỶ,Xuân Đỉnh,Xuân Đỉnh,Bắc Từ Liêm,1,997,343,2,14000.0,False,291.6666666666667
"Đường Lạc Long Quân, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",55,4,Hôm nay,6, 18 tỷ,SIÊU PHẨM 6T PHỐ LẠC LONG QUÂN THÔNG NHẬT CHIÊU TÂY HỒ Ô TÔ VÀO NHÀ KD 55M2 MT 4.5M 18 TỶ,Lạc Long Quân,Nhật Tân,Tây Hồ,1,441,162,25,18000.0,False,327.27272727272725
"Phố Hoa Bằng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",70,3,Hôm nay,3, 26 tỷ,SIÊU PHẨM 3T VỊ TRÍ KINH DOANH ĐỈNH CAO MP HOA BẰNG CẦU GIẤY Ô TÔ TRÁNH 70M2 MT 4.6M 26 TỶ,Hoa Bằng,Yên Hòa,Cầu Giấy,1,199,346,4,26000.0,False,371.42857142857144
"Đường Hoàng Hoa Thám, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",80,4,Hôm nay,4, 19 tỷ,NHÀ 4T GẦN MP HOÀNG HOA THÁM TÂY HỒ THÔNG SỐ VÀNG ÔTÔ VÀO CỔNG 80M2 MT 6M 19 TỶ,Hoàng Hoa Thám,Thụy Khuê,Tây Hồ,1,212,258,25,19000.0,False,237.5
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",35,3,Hôm nay,4," 5,3 tỷ",Định Công Thượng DT 35M 4 TẦNG MT 3.5M GIÁ 5.3 tỷ,Định Công Thượng,Định Công,Hoàng Mai,1,1115,383,9,5300.0,False,151.42857142857142
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",40,6,Hôm nay,5," 7,9 tỷ",Định Công Thượng DT 40M 5 TẦNG MT 3.5M GIÁ 7.9 tỷ Ô TÔ,Định Công Thượng,Định Công,Hoàng Mai,1,1115,383,9,7900.0,False,197.5
"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",41,4,Hôm nay,4," 6,7 tỷ",Kim Giang DT 41M 4 TẦNG MT 4M GIÁ 6.7 tỷ PHÂN LÔ Ô TÔ TRÁNH,Kim Giang,Kim Giang,Thanh Xuân,1,348,100,22,6700.0,False,163.41463414634146
"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",32,3,Hôm nay,5," 5,3 tỷ",Định Công DT 32M 5 TẦNG MT 3.5M GIÁ 5.3 tỷ Hoàng Mai,Định Công,Định Công,Hoàng Mai,1,1113,383,9,5300.0,False,165.625
"Phố Lê Trọng Tấn, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",57,6,Hôm nay,5," 13,5 tỷ",Lê Trọng Tấn DT 57M 5 TẦNG MT 5M GIÁ 13.5 tỷ phân lô Ô TÔ VÀO NHÀ,Lê Trọng Tấn,Phương Liệt,Thanh Xuân,1,409,199,22,13500.0,False,236.8421052631579
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",30,3,Hôm nay,5," 5,5 tỷ",Định Công Thượng DT 30 m 5 Tầng MT 3.2m giá 5.5 Tỷ Ô TÔ vào nhà NHÀ ĐẸP - CÔNG NĂNG ĐỦ -,Định Công Thượng,Định Công,Hoàng Mai,1,1115,383,9,5500.0,False,183.33333333333334
"Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",54,4,Hôm nay,4," 7,95 tỷ",Bằng Liệt DT 54M 4 TẦNG MT 7M GIÁ 7.95 TỶ Ô TÔ 7 CHỖ VÀO NHÀ,Bằng Liệt,Hoàng Liệt,Hoàng Mai,1,80,70,9,7950.0,False,147.22222222222223
"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",34,4,Hôm nay,6," 5,1 tỷ",Kim Giang DT 34M 6 TẦNG MT 3.8M GIÁ 5.1 Tỷ,Kim Giang,Kim Giang,Thanh Xuân,1,348,100,22,5100.0,False,150.0
"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",33,3,Hôm nay,5," 4,8 tỷ","Kim Giang dt 32m 5 tầng mt 3.5 giá 4,8 tỷ",Kim Giang,Kim Giang,Thanh Xuân,1,348,100,22,4800.0,False,145.45454545454547
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",54,4,Hôm nay,4," 7,6 tỷ","Nhà Mỗ Lao dân xây chắc chắn, an ninh dân trí, tiện ích bạt ngàn, 54m2, 7.6 tỷ",Thanh Bình,Mộ Lao,Hà Đông,1,734,135,10,7600.0,False,140.74074074074073
"Đường 19 tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",34,4,Hôm nay,4," 6,6 tỷ","Bán nhà trung tâm Văn Quán, ngõ nông gần phố, dân xây, 34m2, 6.6 tỷ",19 tháng 5,Văn Quán,Hà Đông,1,2,328,10,6600.0,False,194.11764705882354
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",35,4,Hôm nay,5," 8,5 tỷ","Mỗ Lao nhà đẹp gần hồ, mặt tiền rộng, ô tô tận cửa, hơn 8 tỷ",Thanh Bình,Mộ Lao,Hà Đông,1,734,135,10,8500.0,False,242.85714285714286
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",33,3,Hôm nay,5," 7,4 tỷ","Mỗ Lao nhà đẹp thiết kế hiện đại, tiện ích đỉnh ở thích, 33m2, 7.4 tỷ",Thanh Bình,Mộ Lao,Hà Đông,1,734,135,10,7400.0,False,224.24242424242425
"Đường 19 tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",62,3,Hôm nay,3," 7,6 tỷ","Hiếm nhất Văn Quán, nhà đẹp thiết kế hiện đại, 62m2, hơn 7 tỷ",19 tháng 5,Văn Quán,Hà Đông,1,2,328,10,7600.0,False,122.58064516129032
"Đường Vũ Trọng Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội",50,4,Hôm nay,4," 15,5 tỷ","Vũ Trọng Khánh Mỗ Lao, vỉa hè rộng, ô tô dừng đỗ, đường thoáng, 50m2, 15.5 tỷ",Vũ Trọng Khánh,Mộ Lao,Hà Đông,1,974,135,10,15500.0,False,310.0
"Đường Khuất Duy Tiến, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",35,4,Hôm nay,6," 7,65 tỷ","Bán nhà Khuất Duy Tiến, ngõ thông tứ phía, tiện ích bạt ngàn, 35m2, 7.65 tỷ",Khuất Duy Tiến,Thanh Xuân Nam,Thanh Xuân,1,337,238,22,7650.0,False,218.57142857142858
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",40,4,Hôm nay,4," 7,8 tỷ","Mỗ Lao nhà đẹp thiết kế hiện đại, lô góc thoáng mát rười rượi, 40m2, 7.8 tỷ",Thanh Bình,Mộ Lao,Hà Đông,1,734,135,10,7800.0,False,195.0
"Phố An Hòa, Phường Mộ Lao, Quận Hà Đông, Hà Nội",37,3,Hôm nay,4, 8 tỷ,"An Hòa Mỗ Lao, ô tô lùi cửa, tiện ích ngập tràn, 40m2, 8 tỷ",An Hòa,Mộ Lao,Hà Đông,1,31,135,10,8000.0,False,216.21621621621622
"Đường Lương Thế Vinh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",90,6,Hôm nay,5," 17,9 tỷ","Bán nhà Lương Thế Vinh, ba bước ra Vinhomes Green Bay, view thoáng vĩnh viễn, 90m2, hơn 17",Lương Thế Vinh,Trung Văn,Nam Từ Liêm,1,436,278,14,17900.0,False,198.88888888888889
"Đường 18M, Phường Mộ Lao, Quận Hà Đông, Hà Nội",45,4,Hôm nay,4," 8,05 tỷ","Căn nhà thoáng vĩnh viễn ở Mỗ Lao, ô tô đỗ sát nhà, 45m2, 8.05 tỷ",18M,Mộ Lao,Hà Đông,1,1,135,10,8050.000000000001,False,178.8888888888889
"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",50,4,Hôm nay,4," 11,5 tỷ","Bán nhà Văn Quán, ba bước ra HV An Ninh, dân trí tuyệt vời, 50m2, 11.5 tỷ",Trần Phú,Văn Quán,Hà Đông,1,843,328,10,11500.0,False,230.0
"Đường 19 tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",45,4,Hôm nay,4, 9 tỷ,"Văn Quán nhà đẹp đón tết, nội thất hiện đại, gần ô tô, 45m2, 9 tỷ",19 tháng 5,Văn Quán,Hà Đông,1,2,328,10,9000.0,False,200.0
"Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",40,4,Hôm nay,4," 10,3 tỷ","Bán nhà Trung Văn gần Làng Việt Kiều Châu Âu, ô tô lùi cửa, ba bước ra phố, 40m2, 10.3 tỷ",Trung Văn,Trung Văn,Nam Từ Liêm,1,803,278,14,10300.0,False,257.5
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",40,4,Hôm nay,5," 9,6 tỷ","Mỗ Lao nhà đẹp ở luôn, ô tô lùi cửa, ba bước ra phố, 40m2, 9.6 tỷ",Thanh Bình,Mộ Lao,Hà Đông,1,734,135,10,9600.0,False,240.0
"Đường 18M, Phường Mộ Lao, Quận Hà Đông, Hà Nội",80,4,Hôm nay,4, 11 tỷ,"Bán nhà Mỗ Lao, diện tích rộng ở sướng, không gian sống thoải mái, 80m2, 11tỷ",18M,Mộ Lao,Hà Đông,1,1,135,10,11000.0,False,137.5
"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",56,4,Hôm nay,4," 10,55 tỷ",". Bán nhà Mỗ Lao, ô tô tránh đỗ vào nhà, dân trí an ninh tuyệt vời, 56m2, 10.55 tỷ",Trần Phú,Mộ Lao,Hà Đông,1,843,135,10,10550.0,False,188.39285714285714
"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",65,4,Hôm nay,5," 19,5 tỷ","Liền kề Phùng Khoang, vỉa hè, kinh doanh sầm uất ngày đêm, 65m2, 19.5 tỷ",Phùng Khoang,Trung Văn,Nam Từ Liêm,1,644,278,14,19500.0,False,300.0
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",43,3,Hôm nay,4," 7,9 tỷ","Mỗ Lao nhà đẹp ở ngay, dân xây chắc chắn, tiện ích bạt ngàn, 43m2, 7.9 tỷ",Thanh Bình,Mộ Lao,Hà Đông,1,734,135,10,7900.0,False,183.72093023255815
"Đường Nguyễn Bình, Xã Dương Xá, Huyện Gia Lâm, Hà Nội",76,4,Hôm nay,3," 8,65 tỷ",CẦN BÁN GẤP NHÀ 3TẦNG LÔ GÓC KINH DOANH -DƯƠNG XÁ-GIA LÂM- CÁCH QL5 ĐÚNG 50 m,Nguyễn Bình,Dương Xá,Gia Lâm,1,492,50,5,8650.0,False,113.8157894736842
"Đường Nguyễn Bình, Xã Dương Xá, Huyện Gia Lâm, Hà Nội",103,4,Hôm nay,3," 10,968 tỷ",bán nhà mặt phố nguyễn bình-kinh doanh -hai mặt tiền,Nguyễn Bình,Dương Xá,Gia Lâm,1,492,50,5,10968.0,False,106.48543689320388
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",97,1,Hôm nay,1, 27 tỷ,"Siêu Phẩm Đầu Tư Mặt Phố Trương Định DT97m-MT5,7m-Giá 27 Tỷ",Trương Định,Trương Định,Hai Bà Trưng,1,821,283,6,27000.0,False,278.35051546391753
"Đường Nguyễn Chính, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",45,6,Hôm nay,5, 14 tỷ,"Lô Góc - Kinh Doanh - Oto Tránh -Nhà Đẹp DT45m- MT4m, 5 Tầng- Giá 14Tỷ",Nguyễn Chính,Thịnh Liệt,Hoàng Mai,1,499,253,9,14000.0,False,311.1111111111111
"Đường Linh Đàm, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",74,6,Hôm nay,5, 23 tỷ,Bán Nhà Phân Lô - OTo 2Chiều Dừng Đỗ - Vỉa Hè Rộng DT74m2-MT6m- Giá 23.5 tỷ,Linh Đàm,Thịnh Liệt,Hoàng Mai,1,373,253,9,23000.0,False,310.81081081081084
"Đường Tây Trà, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",65,4,Hôm nay,4, 10 tỷ,"TÂY TRÀ HOÀNH MAI - DT 64m - MT 5,5m GIÁ 10TỶ",Tây Trà,Lĩnh Nam,Hoàng Mai,1,884,120,9,10000.0,False,153.84615384615384
"Đường Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",54,4,Hôm nay,4," 17,8 tỷ",LÔ VIP KDTM ĐẠI KIM - DT 54m x 4 MT 4.3. - GIÁ 17.8 TỶ,Nguyễn Cảnh Dị,Đại Kim,Hoàng Mai,1,503,373,9,17800.0,False,329.6296296296296
"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",103,7,Hôm nay,5," 21,5 tỷ",BÁN NHÀ GIÁP BÁT 5 TẦNG NGÕ THÔNG - DT 103m x 5 TẦNG MT 4.3 - GIÁ 21.5TỶ,Giáp Bát,Giáp Bát,Hoàng Mai,1,188,56,9,21500.0,False,208.7378640776699
"Đường Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",53,8,Hôm nay,6, 20 tỷ,SIÊU PHẨM ĐẠI KIM - THANG MÁY CONTAINER TRÁNH NHAU - DIỆN TÍCH 53m x 6 TẦNG- MT4m -GIÁ 20T,Nguyễn Cảnh Dị,Đại Kim,Hoàng Mai,1,503,373,9,20000.0,False,377.35849056603774
"Đường Trịnh Đình Cửu, Phường Định Công, Quận Hoàng Mai, Hà Nội",51,4,Hôm nay,4," 19,5 tỷ","NHÀ LIỀN KỀ ĐỊNH CÔNG- 2 MẶT NGÕ OTO - DIỆN TÍCH 52m, 4 TẦNG MẶT TIỀN 3.9m , GIÁ 19,5 TỶ",Trịnh Đình Cửu,Định Công,Hoàng Mai,1,866,383,9,19500.0,False,382.3529411764706
"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",49,4,Hôm nay,5," 10,6 tỷ",BÁN NHÀ TÂN MAI LÔ GÓC DIỆN TÍCH 49m2- MT 3.4m - GIÁ 10.6 TỶ,Tân Mai,Tân Mai,Hoàng Mai,1,871,293,9,10600.0,False,216.3265306122449
"Phố Vọng, Phường Phương Mai, Quận Thanh Xuân, Hà Nội",45,5,Hôm nay,5," 14,9 tỷ",MẶT PHỐ VỌNG 5 TẦNG THANG MÁY - DIỆN TÍC 45.6m MT 3.45 - GIÁ 14 .9 TỶ,Vọng,Phương Mai,Thanh Xuân,1,988,200,22,14900.0,False,331.1111111111111
"Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",46,10,Hôm nay,7, 21 tỷ,"TT Đống Đa - Mặt Hồ - 7 Tầng Thang Máy Diện Tích 46m2 ,MT4m- Giá 21 TỶ",Tây Sơn,Ngã Tư Sở,Đống Đa,1,882,143,28,21000.0,False,456.5217391304348
"Đường Lương Khánh Thiện, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",77,4,Hôm nay,4, 15 tỷ,Lương Khánh Thiện Nhà Cực Đẹp - 4 Tầng 77m2 MT 5.7 - Giá Chỉ 194tr/m,Lương Khánh Thiện,Tương Mai,Hoàng Mai,1,433,303,9,15000.0,False,194.80519480519482
"Đường Đê Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",42,3,Hôm nay,5," 3,2 tỷ","Căn nhà dành cho bạn rất đẹp ngõ chính Võ Thị Sáu 5 tầng, 56m2 giá 14.6 tỷ m2",Đê Trần Khát Chân,Thanh Nhàn,Hai Bà Trưng,1,1062,233,6,3200.0,False,76.19047619047619
"Đường Tam Khương, Phường Khương Thượng, Quận Đống Đa, Hà Nội",34,3,Hôm nay,4," 3,1 tỷ",Mặt phố Tam Khương 5 tầng giá 28.4 tỷ,Tam Khương,Khương Thượng,Đống Đa,1,731,94,28,3100.0,False,91.17647058823529
"Đường Hồ Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",49,3,Hôm nay,5," 10,1 tỷ",KĐT Đền Lừ 1: DT 49m2. 6 tầng MT 3.7 m gia 10.1 tỷ Hoàng Mai,Hồ Đền Lừ,Hoàng Văn Thụ,Hoàng Mai,1,323,72,9,10100.0,False,206.12244897959184
"Đường Hồ Ba Mẫu, Phường Kim Liên, Quận Đống Đa, Hà Nội",42,3,Hôm nay,2," 4,1 tỷ",Hồ Ba Mẫu 46 m2. 4 tầng MT 5 m 4.1tỷ Đống Đa,Hồ Ba Mẫu,Kim Liên,Đống Đa,1,313,102,28,4100.0,False,97.61904761904762
"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",33,3,Hôm nay,4," 4,75 tỷ",Mặt ngõ 302 Đường Láng 42m² 4 tầng mặt tiền 5 m giá 4.75 tỷ Đống Đa,Láng,Láng Thượng,Đống Đa,1,385,112,28,4750.0,False,143.93939393939394
"Đường Nguyễn Hiền, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",139,6,Hôm nay,3, 28 tỷ,Bán nhà phố Nguyễn Hiền 139m2 giá 28 tỷ,Nguyễn Hiền,Bách Khoa,Hai Bà Trưng,1,508,6,6,28000.0,False,201.4388489208633
"Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",66,6,Hôm nay,4, 26 tỷ,"Cần bán gấp nhà mặt phố kinh doanh DT 66m2, , 4tầng, giá 26 tỷ",Trần Duy Hưng,Trung Hòa,Cầu Giấy,1,831,271,4,26000.0,False,393.93939393939394
"Đường Cầu Đất, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",133,1,Hôm nay,1, 19 tỷ,Bán nhà mặt phố Cầu Đất Hoàn Kiếm DT 101m2 Gia 19 tỷ,Cầu Đất,Chương Dương,Hoàn Kiếm,1,143,27,8,19000.0,False,142.85714285714286
"Phố Kim Ngưu, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",72,5,Hôm nay,4," 5,6 tỷ","HÀNG HÓT DÀNH CHO NHÀ ĐẦU TƯ: Ngõ gần Kim Ngưu - Lò đúc 71m2, 4 tầng",Kim Ngưu,Quỳnh Lôi,Hai Bà Trưng,1,354,209,6,5600.0,False,77.77777777777777
"Phố Lê Hồng Phong, Phường Kim Mã, Quận Ba Đình, Hà Nội",43,3,Hôm nay,4," 9,5 tỷ",Nhà đẹp Lê Hồng Phong Ba Đình 43m2 4 tầng giá 9.5 tỷ,Lê Hồng Phong,Kim Mã,Ba Đình,1,397,103,1,9500.0,False,220.93023255813952
"Đường Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",36,3,Hôm nay,3," 5,45 tỷ","Căn nhà mặt tiền ngõ kinh doanh 36m2, 3 tầng mặt tiền 3,3 giá 5,45tỷ",Văn Chương,Văn Chương,Đống Đa,1,946,326,28,5450.0,False,151.38888888888889
"Đường 18M, Phường Mộ Lao, Quận Hà Đông, Hà Nội",34,4,17/05/2025,5," 7,25 tỷ",Bán Nhà Đường 18M Mỗ Lao Hà Đông HÀ NỘI,18M,Mộ Lao,Hà Đông,1,1,135,10,7250.0,False,213.23529411764707
"Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",70,3,16/05/2025,4," 21,5 tỷ",Phân lô ô tô vào nhà - Khu VIP Hồ Đắc Di 70m2 MT5m 2 mặt ngõ khu dân trí cao 21.5 tỷ,Hồ Đắc Di,Nam Đồng,Đống Đa,1,322,142,28,21500.0,False,307.14285714285717
"Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",44,4,16/05/2025,6," 15,8 tỷ","Bán nhà phố Cầu Giấy oto đỗ cửa ngõ to như phố , dân xây ở sướng ,.",Nghĩa Đô,Nghĩa Đô,Cầu Giấy,1,483,145,4,15800.0,False,359.09090909090907
"Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",82,4,15/05/2025,4," 33,9 tỷ","BÁN NHÀ MẶT PHỐ 3X TỶ 82m 4 TẦNG MT 6,5m VỈA HÈ 3 Ô TÔ TRÁNH KINH DOANH CẦU GIẤY",Nghĩa Đô,Nghĩa Đô,Cầu Giấy,1,483,145,4,33900.0,False,413.4146341463415
"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",46,4,15/05/2025,5, 8 tỷ,NHÀ ĐẸP - LÔ GÓC- GẦN PHỐ MỸ ĐÌNH NAM TỪ LIÊM - DT46m2- 5T- MT 4.0m-giá 8tỷ,Mỹ Đình,Mỹ Đình 1,Nam Từ Liêm,1,469,137,14,8000.0,False,173.91304347826087
"Tỉnh lộ 422, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",34,3,13/05/2025,5," 3,9 tỷ","🌟 RẺ NHẤT KHU VỰC – 5 TẦNG KIM CHUNG, HOÀI ĐỨC!",422,Kim Chung,Hoài Đức,1,15,99,7,3900.0,False,114.70588235294117
"Đường Thạch Cầu, Phường Long Biên, Quận Long Biên, Hà Nội",93,1,28/04/2025,1, 18 tỷ,BÁN NHÀ VỊ TRÍ ĐẸP ĐẦU CẦU TRẦN HƯNG ĐẠO - LONG BIÊN - HÀ NỘI,Thạch Cầu,Long Biên,Long Biên,1,767,117,11,18000.0,False,193.5483870967742
"Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",73,3,Hôm nay,3," 10,6 tỷ",Bán nhà Đại Mỗ_Dân xây_Giá tốt_Ô tô vào nhà_Gần Mỹ Đình_Mặt tiền rộng_73m2 x 3T_10 tỷ 6,Quang Tiến,Đại Mỗ,Nam Từ Liêm,1,697,375,14,10600.0,False,145.2054794520548
"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",73,3,Hôm nay,3," 10,6 tỷ",Bán nhà Đại Mỗ_Dân xây_Giá tốt_Ô tô vào nhà_Gần Mỹ Đình_Mặt tiền rộng_73m2 x 3T_10 tỷ 6,,Đại Mỗ,Nam Từ Liêm,0,-1,375,14,10600.0,False,145.2054794520548
"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",71,1,Hôm nay,1," 14,9 tỷ",HOT BÁN ĐẤT ĐẸP ÂU CƠ – LÔ GÓC – GẦN HỒ – ÔTÔ TRÁNH – GIÁ ĐẦU TƯ – ĐẸP KHÔNG TÌ VẾT,Âu Cơ,Nhật Tân,Tây Hồ,1,1035,162,25,14900.0,False,209.85915492957747
"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",40,5,Hôm nay,5," 10,8 tỷ",SIÊU PHẨM PHÂN LÔ VIP ÂU CƠ – TÂY HỒ – ÔTÔ TRÁNH – 2 MẶT THOÁNG – KD ĐỈNH – HIẾM CÓ,Âu Cơ,Nhật Tân,Tây Hồ,1,1035,162,25,10800.0,False,270.0
"Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",60,5,Hôm nay,5, 24 tỷ,BÁN GẤP MẶT PHỐ CHÙA LÁNG - 5 TẦNG - 60M2 - KINH DOANH - 2 MẶT NGÕ - CHỈ 24 TỶ,Chùa Láng,Láng Thượng,Đống Đa,1,109,112,28,24000.0,False,400.0
"Phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",40,5,Hôm nay,7," 15,8 tỷ",BÁN NHÀ 18 HUỲNH THÚC KHÁNG - 7 TẦNG THANG MÁY - KINH DOANH - 40M2 NHỈNH 15 TỶ,Huỳnh Thúc Kháng,Láng Hạ,Đống Đa,1,233,111,28,15800.0,False,395.0
"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",82,6,Hôm nay,7," 15,8 tỷ","PHÂN LÔ HOÀNG QUỐC VIỆT, 82M2 XÂY 7 TẦNG THANG MÁY, Ô TÔ VÀO NHÀ, NHỈNH 15 TỶ",Hoàng Quốc Việt,Nghĩa Đô,Cầu Giấy,1,221,145,4,15800.0,False,192.6829268292683
"Đường Xuân La, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",75,6,Hôm nay,4," 11,9 tỷ",BIỆT THỰ MINI PHỐ XUÂN LA - 2 MẶT THOÁNG - 75M2 XÂY 4 TẦNG - MẶT TIỀN 6M - CHỈ 11.9 TỶ,Xuân La,Xuân Đỉnh,Bắc Từ Liêm,1,992,343,2,11900.0,False,158.66666666666666
"Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",100,4,Hôm nay,3, 25 tỷ,"SIÊU VIP!!. PHÂN LÔ HỒ TÙNG MẬU, ĐƯỜNG 15M VỈA HÈ, 100M2 MẶT TIỀN 6M, CHỈ 25 TỶ",Hồ Tùng Mậu,Phú Diễn,Bắc Từ Liêm,1,319,177,2,25000.0,False,250.0
"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",55,6,Hôm nay,5, 11 tỷ,PHÂN LÔ PHỐ NGUYỄN CHÁNH - 55M2 - 5 TẦNG - Ô TÔ - 2 MẶT THOÁNG - CHỈ 11 TỶ,Nguyễn Chánh,Trung Hòa,Cầu Giấy,1,497,271,4,11000.0,False,200.0
"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",90,5,Hôm nay,5, 33 tỷ,PHÂN LÔ LÁNG HẠ - Ô TÔ TRÁNH - KINH DOANH - 90M2 MT 7M - CÁCH PHỐ 50M - NHỈNH 30 TỶ,Láng Hạ,Láng Hạ,Đống Đa,1,387,111,28,33000.0,False,366.6666666666667
"Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",168,3,Hôm nay,2, 37 tỷ,MẶT NGÕ XUÂN DIỆU ÂU CƠ - Ô TÔ TRÁNH - FULL 168M2 - MT 10M - QUY HOẠCH ỔN ĐỊNH - CHỈ 37 TỶ,Xuân Diệu,Quảng An,Tây Hồ,1,991,213,25,37000.0,False,220.23809523809524
