Title,price_converted,price_per_m2,area,bedrooms,property_type,district,property_cat,district_cat
"NGUYỄN VĂN CỪ 14 tỷ 45m MẶT TIỀN 7m LÔ GÓC 3 MẶT ÔTÔ, LONG BIÊN HÀ NỘI",8500.0,243.0,35.0,5.0,"Nhà mặt phố, mặt tiền",Quận Long Biên,67,23
Nhanh tay căn 3n2vs 80m2 giá chỉ còn 3.8 tỷ tại Vin Ocean Park,3800.0,48.0,80.0,3.0,Chung cư,Huyện Gia Lâm,0,2
Quá bất ngờ 2n+1(2vs)70m2 căn góc giá chỉ còn 3.3 tỷ tại VinOceanPark,3800.0,48.0,80.0,2.0,Chung cư,Huyện Gia Lâm,0,2
Bán nhanh căn 2n1vs full đồ 60m2 giá chỉ 2.68 tỷ tại Vin Ocean Park,3800.0,48.0,80.0,2.0,Chung cư,Huyện Gia Lâm,0,2
"HIẾM-5,38TỶ CÓ NHÀ VĂN CHƯƠNG ĐẸP 3PN, NGÕ 3 GÁC THẲNG TẮP|DT25M2x4T",3800.0,48.0,80.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Giá rẻ nhất khu, căn liền kề hoàn thiện cực đẹp gần khu TTTM.",3800.0,48.0,80.0,4.0,Nhà phố liền kề,Quận Hà Đông,69,22
Nhà 5tầng trung tâm P Thạch Bàn mới hoàn thiện đón Tết,3800.0,48.0,80.0,3.0,Hướng Tây,Quận Long Biên,5,23
BÁN CĂN HỘ CC NHÂN HÒA-4NGU-LÔ GÓC-5.5TY-THANH XUÂN.,3800.0,48.0,80.0,4.0,Chung cư,Quận Thanh Xuân,0,25
Chính chủ bán căn 2 GN toà i2 Imperia Smart City view bể bơi full đồ,3800.0,48.0,80.0,2.0,Hướng Đông Bắc,Quận Nam Từ Liêm,9,24
"Nhà UBND Đại Mỗ,ôtô đỗ cửa.5 tầng xây mới.60m2.",3800.0,48.0,80.0,5.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
"Nhà dân xây 4 tầng, nội thất cơ bản,ngõ rộng,đi 30m ra Phố ôtô tránh.",3800.0,48.0,80.0,3.0,"Nhà ngõ, hẻm",Huyện Hoài Đức,68,3
"NHÀ ĐẸP NGUYỄN KHÁNH TOÀN, 35M2, 5 TẦNG, 50M ÔTÔ, TIỆN ÍCH",3800.0,48.0,80.0,3.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
"NHÀ ĐẸP TDP SỐ 7 ĐỒNG MAI – 4 TẦNG – Ô TÔ ĐỖ CỬA – GIÁ 4,3 TỶ",3800.0,48.0,80.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
CHỦ ĐẦU TƯ MỞ BÁN 🎈Siêu phẩm đường thông ô tô 7 chỗ đỗ trong nhà,2950.0,98.0,30.0,3.0,"Nhà ngõ, hẻm",Huyện Chương Mỹ,68,1
Nhà dân xây Thượng Thanh Long Biên ô tô đỗ cửa,2950.0,98.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"BÁN NHÀ ĐƯỜNG CẦU DIỄN 35M 6TẦNG, THANG MÁY, LÔ GÓC, KINH DOANH, ÔTÔ",2950.0,98.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"Bán nhà 44m² - Trần Hòa – 2 tầng – Lô góc, gần phố – Giá chỉ 2,36 tỷ",2950.0,98.0,30.0,2.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Tôi là chủ nhà!!! Bán căn hộ 70 m2, 2 PN,2WC KDT Trung Hòa Nhân Chính",2950.0,98.0,30.0,2.0,Hướng Đông Nam,Quận Cầu Giấy,10,18
"Chính chủ cần bán căn hộ 63,1m2 toà 19T1 Kiến Hưng 3,15 tỷ",2950.0,98.0,30.0,2.0,Hướng Đông Nam,Quận Hà Đông,10,22
"SIÊU CẮT LỖ CĂN 2PN1VS FULL ĐỦ NỘI THẤT ĐẸP, MỚI CAO CẤP GIÁ 2 TỶ600TR",2950.0,98.0,30.0,2.0,Chung cư,Huyện Gia Lâm,0,2
Chính chủ chuyển nhà chuyển nhượng nhanh cho gia đình nào nhiệt tình,2950.0,98.0,30.0,2.0,Hướng Đông,Huyện Thanh Trì,8,10
"CỰC HIẾM NHÀ MINH KHAI 33M2 x 5 TẦNG X 3,4 M MT NGÕ TRƯỚC NHÀ 3 M",2950.0,98.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Bán nhà Chủ tự xây phố Tư Đình- Bát Khối gần siêu thị Aeon Long Biên,2950.0,98.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Siêu hiếm! Ngõ Toàn Thắng, nhà mới đẹp, gần phố, gần ô tô, ở sướng",2950.0,98.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Hiếm hot! Hào Nam, ngõ nông, gần phố, ba gác tránh, tiện ích bạt ngàn!",2950.0,98.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
SIÊU PHẨM! BÁN NHÀ NGỌC THỤY 46m×5tầng. oto gần. Giá hơn 8tỷ,2950.0,98.0,30.0,5.0,Nhà biệt thự,Quận Long Biên,66,23
